# Selection     : all 
# Volume        : 5.16250000e-02
# Time          	minMag(U)	location	cell	processor
2579            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2580            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2581            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2582            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2583            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2584            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2585            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2586            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2587            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2588            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2589            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2590            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2591            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2592            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2593            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2594            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2595            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2596            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2597            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2598            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2599            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2600            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2601            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2602            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2603            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2604            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2605            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2606            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2607            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2608            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2609            	2.34946632e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2610            	2.34946632e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2611            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2612            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2613            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2614            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2615            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2616            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2617            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2618            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2619            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2620            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2621            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2622            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2623            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2624            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2625            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2626            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2627            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2628            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2629            	2.34946626e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2630            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2631            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2632            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2633            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2634            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2635            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2636            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2637            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2638            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2639            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2640            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2641            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2642            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2643            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2644            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2645            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2646            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2647            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2648            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2649            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2650            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2651            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2652            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2653            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2654            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2655            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2656            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2657            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2658            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2659            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2660            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2661            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2662            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2663            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2664            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2665            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2666            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2667            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2668            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2669            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2670            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2671            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2672            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2673            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2674            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2675            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2676            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2677            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2678            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2679            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2680            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2681            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2682            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2683            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2684            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2685            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2686            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2687            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2688            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2689            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2690            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2691            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2692            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2693            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2694            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2695            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2696            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2697            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2698            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2699            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2700            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2701            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2702            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2703            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2704            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2705            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2706            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2707            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2708            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2709            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2710            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2711            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2712            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2713            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2714            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2715            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2716            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2717            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2718            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2719            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2720            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2721            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2722            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2723            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2724            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2725            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2726            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2727            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2728            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2729            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2730            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2731            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2732            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2733            	2.34946631e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2734            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2735            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2736            	2.34946630e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2737            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2738            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2739            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2740            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2741            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2742            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2743            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2744            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2745            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2746            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2747            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2748            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2749            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2750            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2751            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2752            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2753            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2754            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2755            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2756            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2757            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2758            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2759            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2760            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2761            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2762            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2763            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2764            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2765            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2766            	2.34946627e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2767            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2768            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2769            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2770            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2771            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2772            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2773            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2774            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2775            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2776            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2777            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2778            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2779            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2780            	2.34946629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2781            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2782            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2783            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2784            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2785            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2786            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2787            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2788            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2789            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2790            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2791            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2792            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2793            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2794            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2795            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2796            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2797            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2798            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2799            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2800            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2801            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2802            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2803            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2804            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
2805            	2.34946628e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
